,datetime,cpu0,cpu1,cpu2,ram,data_download,data_upload,cpuavg,state
2701,2022-10-20 12:44:08.600734,26.9,30.9,26.5,55.7,1.115543055,0.038939974,28.099999999999998,normal
2702,2022-10-20 12:44:10.759386,6.1,8.5,6.6,55.3,1.115543055,0.038939974,7.066666666666666,normal
2703,2022-10-20 12:44:12.862889,14.6,17.9,14.4,55.4,1.115544113,0.038939974,15.633333333333333,normal
2704,2022-10-20 12:44:15.015523,8.8,14.4,8.4,55.4,1.115545473,0.038946629,10.533333333333333,normal
2705,2022-10-20 12:44:17.180040,14.9,17.1,13.1,55.4,1.115545557,0.038946699,15.033333333333333,normal
2706,2022-10-20 12:44:19.539307,12.6,15.2,10.7,55.4,1.115546375,0.038946699,12.833333333333334,normal
2707,2022-10-20 12:44:21.685896,10.5,9.0,9.1,55.3,1.115546501,0.038946699,9.533333333333333,normal
2708,2022-10-20 12:44:23.782994,9.0,10.4,10.1,55.2,1.115546501,0.038946699,9.833333333333334,normal
2709,2022-10-20 12:44:25.962338,8.5,8.0,4.1,55.2,1.115546501,0.038946699,6.866666666666667,normal
2710,2022-10-20 12:44:28.128540,10.2,8.6,30.7,55.3,1.115555472,0.038950185,16.5,normal
2711,2022-10-20 12:44:30.297931,5.6,7.0,5.2,55.3,1.115555812,0.038952919,5.933333333333334,normal
2712,2022-10-20 12:44:32.478771,7.1,8.9,7.5,55.2,1.115559773,0.038958545,7.833333333333333,normal
2713,2022-10-20 12:44:34.963777,9.5,11.3,8.5,55.3,1.115560194,0.03895901,9.766666666666667,normal
2714,2022-10-20 12:44:37.122778,7.1,8.5,5.6,55.3,1.115561458,0.038962802,7.066666666666666,normal
2715,2022-10-20 12:44:39.236710,6.1,6.0,5.6,55.3,1.115561458,0.038962802,5.8999999999999995,normal
2716,2022-10-20 12:44:41.406384,6.6,7.0,6.6,55.3,1.115561458,0.038962802,6.733333333333333,normal
2717,2022-10-20 12:44:43.598285,6.3,8.0,4.2,55.2,1.115561458,0.038962802,6.166666666666667,normal
2718,2022-10-20 12:44:45.768038,8.6,10.5,10.2,55.3,1.115563357,0.038967338,9.766666666666667,normal
2719,2022-10-20 12:44:47.943498,6.6,8.0,6.0,55.3,1.115564701,0.038972562,6.866666666666667,normal
2720,2022-10-20 12:44:50.262366,5.7,8.4,6.5,55.3,1.115564701,0.038972562,6.866666666666667,normal
2721,2022-10-20 12:44:52.434941,9.5,9.9,7.2,55.3,1.115565232,0.038972562,8.866666666666665,normal
2722,2022-10-20 12:44:54.602119,9.2,13.7,10.8,55.2,1.115565232,0.038972562,11.233333333333334,normal
2723,2022-10-20 12:44:56.771705,13.8,16.4,39.8,55.5,1.115739434,0.039146764,23.333333333333332,normal
2724,2022-10-20 12:44:58.859285,11.2,14.3,11.3,55.6,1.115740528,0.039150862,12.266666666666666,normal
2725,2022-10-20 12:45:01.238557,13.2,16.9,12.7,55.5,1.115931276,0.039340798,14.266666666666666,normal
2726,2022-10-20 12:45:03.413432,7.0,7.9,6.6,55.5,1.115931276,0.039340798,7.166666666666667,normal
2727,2022-10-20 12:45:05.651402,19.7,21.6,24.4,54.5,1.117043519,0.039391358,21.899999999999995,normal
2728,2022-10-20 12:45:07.825253,44.1,44.9,44.6,56.3,1.122254298,0.039453914,44.53333333333333,high
2729,2022-10-20 12:45:09.994898,21.0,22.9,19.0,56.3,1.122257304,0.039460055,20.966666666666665,normal
2730,2022-10-20 12:45:12.170533,23.0,23.7,23.0,56.3,1.124068864,0.039476437,23.233333333333334,normal
2731,2022-10-20 12:45:14.339524,36.2,39.7,35.1,56.4,1.12448306,0.039478844,37.0,high
2732,2022-10-20 12:45:16.448588,21.0,25.9,23.9,54.7,1.124484456,0.039482747,23.599999999999998,normal
2733,2022-10-20 12:45:18.607365,11.6,15.2,10.7,54.8,1.126696008,0.039498856,12.5,normal
2734,2022-10-20 12:45:21.443056,7.5,7.5,8.5,54.8,1.126705291,0.039504016,7.833333333333333,normal
2735,2022-10-20 12:45:23.599907,8.7,11.1,12.3,54.9,1.128064902,0.039511709,10.699999999999998,normal
2736,2022-10-20 12:45:25.919135,8.2,8.5,5.2,54.7,1.130800697,0.039520026,7.3,normal
2737,2022-10-20 12:45:28.110556,6.2,11.5,8.2,54.7,1.130800697,0.039520026,8.633333333333333,normal
2738,2022-10-20 12:45:30.247212,10.5,14.2,10.2,54.8,1.133008754,0.039526019,11.633333333333333,normal
2739,2022-10-20 12:45:32.671402,7.5,8.0,4.6,54.8,1.133010152,0.03952863,6.7,normal
2740,2022-10-20 12:45:34.841205,7.6,10.1,7.6,54.9,1.135218122,0.039533485,8.433333333333332,normal
2741,2022-10-20 12:45:37.154902,36.7,36.7,36.9,56.3,1.135219111,0.039533802,36.76666666666667,high
2742,2022-10-20 12:45:39.346707,84.2,84.1,83.7,56.6,1.138019478,0.039548524,84.0,high
2743,2022-10-20 12:45:41.522544,82.3,81.9,80.4,56.7,1.13801952,0.039548594,81.53333333333333,high
2744,2022-10-20 12:45:43.697052,27.6,29.7,28.3,56.2,1.140015629,0.039555614,28.53333333333333,normal
2745,2022-10-20 12:45:45.839509,28.5,29.5,27.3,56.2,1.140016809,0.039559263,28.433333333333334,normal
2746,2022-10-20 12:45:47.975986,28.6,32.0,29.6,56.4,1.142226508,0.039564979,30.066666666666666,normal
2747,2022-10-20 12:45:50.128854,30.2,32.5,29.6,56.1,1.142226508,0.039564979,30.76666666666667,normal
2748,2022-10-20 12:45:52.714002,18.6,22.2,23.3,54.9,1.144438325,0.039590665,21.366666666666664,normal
2749,2022-10-20 12:45:54.883742,10.5,25.5,15.2,54.9,1.145170497,0.039766933,17.066666666666666,normal
2750,2022-10-20 12:45:57.085089,12.2,15.3,12.8,55.1,1.147275454,0.039772626,13.433333333333332,normal
2751,2022-10-20 12:45:59.250485,12.0,15.1,10.6,55.1,1.147275454,0.039772626,12.566666666666668,normal
2752,2022-10-20 12:46:01.353654,9.6,13.1,9.6,54.8,1.147464923,0.039961289,10.766666666666666,normal
2753,2022-10-20 12:46:03.509552,10.9,14.1,9.6,54.9,1.149678119,0.039966324,11.533333333333333,normal
2754,2022-10-20 12:46:05.632540,6.2,8.5,8.5,54.9,1.149679063,0.039966324,7.733333333333333,normal
2755,2022-10-20 12:46:08.240067,6.7,10.6,8.7,54.9,1.14968233,0.039973703,8.666666666666666,normal
2756,2022-10-20 12:46:10.337177,18.2,20.4,20.9,55.0,1.15208374,0.039985662,19.833333333333332,normal
2757,2022-10-20 12:46:12.543615,16.5,15.4,37.1,55.0,1.15209285,0.039988952,23.0,normal
2758,2022-10-20 12:46:14.695071,14.9,16.9,15.5,55.1,1.15209285,0.039988952,15.766666666666666,normal
2759,2022-10-20 12:46:16.837006,8.1,9.5,10.0,55.0,1.154125229,0.039997636,9.200000000000001,normal
2760,2022-10-20 12:46:19.149259,6.1,8.1,8.0,55.0,1.154128449,0.040001717,7.3999999999999995,normal
2761,2022-10-20 12:46:21.309891,8.1,10.6,10.4,55.1,1.156190834,0.040006646,9.700000000000001,normal
2762,2022-10-20 12:46:23.762183,9.4,9.0,9.0,55.0,1.156765686,0.040009177,9.133333333333333,normal
2763,2022-10-20 12:46:25.846325,8.9,10.8,8.0,55.1,1.15676577,0.040009177,9.233333333333334,normal
2764,2022-10-20 12:46:27.943927,17.8,20.9,17.2,55.0,1.156765986,0.040009365,18.633333333333336,normal
2765,2022-10-20 12:46:30.155104,11.4,13.2,12.3,55.1,1.158939613,0.040017878,12.300000000000002,normal
2766,2022-10-20 12:46:32.289124,15.8,13.1,14.3,54.9,1.158940085,0.040020679,14.4,normal
2767,2022-10-20 12:46:34.425672,17.1,20.1,13.4,54.8,1.158940903,0.040020679,16.866666666666667,normal
2768,2022-10-20 12:46:36.584464,19.5,24.4,20.6,54.8,1.158940903,0.040020679,21.5,normal
2769,2022-10-20 12:46:38.700365,10.1,10.6,13.9,55.0,1.161138485,0.040026547,11.533333333333333,normal
2770,2022-10-20 12:46:40.868329,10.0,13.7,10.0,55.0,1.161138485,0.040026547,11.233333333333334,normal
2771,2022-10-20 12:46:43.054349,9.5,9.0,9.0,55.0,1.16114176,0.040034576,9.166666666666666,normal
2772,2022-10-20 12:46:45.207728,6.2,10.5,7.7,55.0,1.161141844,0.040034576,8.133333333333333,normal
2773,2022-10-20 12:46:47.454931,9.1,10.1,6.3,55.0,1.16114315,0.040038219,8.5,normal
2774,2022-10-20 12:46:49.607948,10.3,9.8,7.5,55.0,1.161143282,0.040038407,9.200000000000001,normal
2775,2022-10-20 12:46:51.722099,9.0,11.2,6.1,55.0,1.161143282,0.040038407,8.766666666666666,normal
2776,2022-10-20 12:46:53.886768,20.3,13.7,29.0,55.0,1.161317358,0.040212483,21.0,normal
2777,2022-10-20 12:46:56.067280,12.9,16.3,13.3,55.1,1.163869908,0.040219309,14.166666666666666,normal
2778,2022-10-20 12:46:58.237068,16.1,19.7,19.0,55.2,1.16387004,0.040219497,18.266666666666666,normal
2779,2022-10-20 12:47:00.401041,36.9,39.4,38.9,56.6,1.164052465,0.040401728,38.4,high
2780,2022-10-20 12:47:02.521283,73.8,74.4,73.6,56.7,1.164079425,0.040408594,73.93333333333332,high
2781,2022-10-20 12:47:04.701882,30.7,38.6,42.5,56.6,1.165483509,0.040415692,37.266666666666666,high
2782,2022-10-20 12:47:06.854787,24.0,25.9,25.2,56.6,1.165484411,0.040415692,25.03333333333333,normal
2783,2022-10-20 12:47:08.980175,24.5,23.2,24.1,56.6,1.165484748,0.040416157,23.933333333333337,normal
2784,2022-10-20 12:47:11.471068,15.7,16.0,14.9,55.1,1.165487996,0.040424324,15.533333333333333,normal
2785,2022-10-20 12:47:13.691264,20.9,15.8,14.0,55.2,1.167572859,0.040431627,16.900000000000002,normal
2786,2022-10-20 12:47:15.899110,12.4,9.9,12.2,55.2,1.167574105,0.040435162,11.5,normal
2787,2022-10-20 12:47:18.151994,11.8,12.0,8.0,55.2,1.167574105,0.040435162,10.6,normal
2788,2022-10-20 12:47:20.337875,11.1,10.6,8.9,55.2,1.167574105,0.040435162,10.200000000000001,normal
2789,2022-10-20 12:47:22.497357,8.4,9.4,7.1,55.2,1.167574105,0.040435162,8.299999999999999,normal
2790,2022-10-20 12:47:24.672146,11.5,14.3,10.2,55.3,1.169952753,0.040442397,12.0,normal
2791,2022-10-20 12:47:26.963739,10.8,11.3,9.4,55.1,1.169952879,0.040442397,10.5,normal
2792,2022-10-20 12:47:29.149693,10.1,9.9,9.9,55.1,1.169952879,0.040442397,9.966666666666667,normal
2793,2022-10-20 12:47:31.373078,9.0,10.0,8.6,55.1,1.169952879,0.040442397,9.200000000000001,normal
2794,2022-10-20 12:47:33.528206,8.2,9.5,7.6,55.1,1.171400788,0.040446432,8.433333333333332,normal
2795,2022-10-20 12:47:35.692043,9.7,15.5,8.1,55.1,1.171400788,0.040446432,11.1,normal
2796,2022-10-20 12:47:37.878727,8.5,9.0,6.1,55.1,1.17140083,0.040446502,7.866666666666667,normal
2797,2022-10-20 12:47:40.259885,5.6,7.1,6.2,55.1,1.17140083,0.040446502,6.3,normal
2798,2022-10-20 12:47:42.461654,6.5,8.1,4.6,55.1,1.17140083,0.040446502,6.3999999999999995,normal
2799,2022-10-20 12:47:44.620327,10.4,15.0,10.4,55.0,1.173308112,0.040454914,11.933333333333332,normal
2800,2022-10-20 12:47:46.782346,12.4,17.1,10.1,55.1,1.173309874,0.04045867,13.200000000000001,normal
2801,2022-10-20 12:47:48.954090,7.0,8.4,7.1,55.1,1.173310062,0.040459212,7.5,normal
2802,2022-10-20 12:47:51.134592,8.4,10.0,5.7,55.1,1.173310404,0.040461824,8.033333333333333,normal
2803,2022-10-20 12:47:53.282351,7.7,10.4,6.8,55.1,1.175121134,0.040467989,8.3,normal
2804,2022-10-20 12:47:55.540546,33.0,20.2,41.0,55.2,1.17530369,0.040645147,31.400000000000002,normal
2805,2022-10-20 12:47:57.937434,12.8,17.7,13.1,55.3,1.175303912,0.040645465,14.533333333333333,normal
2806,2022-10-20 12:48:00.090261,11.6,16.3,11.6,55.2,1.175304017,0.040645692,13.166666666666666,normal
2807,2022-10-20 12:48:02.303941,13.4,15.2,14.0,55.3,1.175492992,0.040834837,14.200000000000001,normal
2808,2022-10-20 12:48:04.496078,12.8,13.4,11.9,55.1,1.177628999,0.040844331,12.700000000000001,normal
2809,2022-10-20 12:48:06.665884,9.0,9.9,6.6,55.1,1.177629125,0.040844331,8.5,normal
2810,2022-10-20 12:48:08.932892,10.1,12.8,11.0,55.1,1.177630027,0.040844401,11.299999999999999,normal
2811,2022-10-20 12:48:11.066386,8.1,9.0,8.5,55.1,1.17763317,0.04084983,8.533333333333333,normal
2812,2022-10-20 12:48:13.546299,16.7,21.3,20.8,55.2,1.179290897,0.0408648,19.599999999999998,normal
2813,2022-10-20 12:48:15.743165,12.4,12.7,11.1,55.2,1.179292347,0.040868534,12.066666666666668,normal
2814,2022-10-20 12:48:17.896638,9.0,10.0,7.7,55.2,1.179292347,0.040868534,8.9,normal
2815,2022-10-20 12:48:20.001434,10.3,16.3,10.9,55.2,1.179293519,0.040869394,12.5,normal
2816,2022-10-20 12:48:22.158581,8.7,10.1,6.8,55.2,1.179322026,0.040871893,8.533333333333333,normal
2817,2022-10-20 12:48:24.339368,9.9,10.1,7.1,55.2,1.17932321,0.040871893,9.033333333333333,normal
2818,2022-10-20 12:48:26.492080,8.5,10.0,8.1,55.2,1.179323336,0.040871893,8.866666666666667,normal
2819,2022-10-20 12:48:28.701060,9.4,10.4,9.6,55.2,1.179323378,0.040871893,9.799999999999999,normal
2820,2022-10-20 12:48:30.864774,10.2,11.3,9.6,55.3,1.179324323,0.040874506,10.366666666666667,normal
2821,2022-10-20 12:48:32.985114,7.1,8.9,5.6,55.3,1.179324449,0.040874506,7.2,normal
2822,2022-10-20 12:48:35.189766,6.6,8.1,5.6,55.3,1.179324449,0.040874506,6.766666666666666,normal
2823,2022-10-20 12:48:37.351904,10.4,10.3,14.1,55.3,1.179324449,0.040874506,11.600000000000001,normal
2824,2022-10-20 12:48:39.521749,9.8,9.5,8.0,55.3,1.179324777,0.040874506,9.1,normal
2825,2022-10-20 12:48:41.693027,10.9,11.9,17.3,55.2,1.179325147,0.040874576,13.366666666666667,normal
2826,2022-10-20 12:48:44.015958,7.5,8.5,8.5,55.2,1.179327701,0.040877754,8.166666666666666,normal
2827,2022-10-20 12:48:46.196808,7.5,8.0,7.5,55.2,1.179329079,0.040881374,7.666666666666667,normal
2828,2022-10-20 12:48:48.366477,8.4,33.3,5.2,55.2,1.179339608,0.04088619,15.633333333333333,normal
2829,2022-10-20 12:48:50.464648,6.6,9.9,6.1,55.2,1.179339608,0.04088619,7.533333333333334,normal
2830,2022-10-20 12:48:52.623171,12.3,13.0,10.9,55.3,1.179339608,0.040886409,12.066666666666668,normal
2831,2022-10-20 12:48:54.798362,13.5,37.2,10.9,55.3,1.179514157,0.041060909,20.533333333333335,normal
2832,2022-10-20 12:48:56.978735,14.8,18.1,15.4,55.4,1.179514209,0.041060961,16.1,normal
2833,2022-10-20 12:48:59.325591,11.7,18.0,14.0,55.3,1.179514314,0.041061188,14.566666666666668,normal
2834,2022-10-20 12:49:01.484300,13.3,16.0,11.9,55.3,1.179704293,0.041251167,13.733333333333334,normal
2835,2022-10-20 12:49:03.645360,13.4,17.0,12.2,55.4,1.179705309,0.041251167,14.199999999999998,normal
2836,2022-10-20 12:49:05.768361,8.0,9.5,7.6,55.4,1.179705435,0.041251167,8.366666666666667,normal
2837,2022-10-20 12:49:07.944015,10.3,9.8,8.0,55.3,1.179705519,0.041251167,9.366666666666667,normal
2838,2022-10-20 12:49:10.241220,9.3,10.7,7.1,55.3,1.17970852,0.041256479,9.033333333333333,normal
2839,2022-10-20 12:49:12.372301,7.6,10.7,9.4,55.2,1.179709176,0.041259166,9.233333333333333,normal
2840,2022-10-20 12:49:14.752004,9.5,9.0,8.2,55.3,1.179709176,0.041259166,8.9,normal
2841,2022-10-20 12:49:16.899586,6.5,8.5,5.2,55.3,1.179710359,0.04126279,6.733333333333333,normal
2842,2022-10-20 12:49:19.107633,8.0,10.2,5.6,55.3,1.179710359,0.04126279,7.933333333333333,normal
2843,2022-10-20 12:49:21.277347,7.9,9.4,7.1,55.3,1.179710359,0.041263504,8.133333333333333,normal
2844,2022-10-20 12:49:23.386539,9.4,10.3,8.0,55.2,1.179711375,0.041263504,9.233333333333334,normal
2845,2022-10-20 12:49:25.550390,17.8,18.9,17.6,55.3,1.179712935,0.041268576,18.1,normal
2846,2022-10-20 12:49:27.731853,19.4,23.5,17.9,55.3,1.179713019,0.041268576,20.266666666666666,normal
2847,2022-10-20 12:49:30.166524,15.3,14.0,15.7,55.3,1.179713019,0.041268576,15.0,normal
2848,2022-10-20 12:49:32.369527,19.6,22.9,19.0,55.3,1.179713019,0.041268576,20.5,normal
2849,2022-10-20 12:49:34.500814,17.6,19.3,17.1,55.3,1.179713019,0.041268576,18.000000000000004,normal
2850,2022-10-20 12:49:36.648497,20.3,21.9,21.3,55.3,1.179713019,0.041268576,21.166666666666668,normal
2851,2022-10-20 12:49:38.769523,17.2,20.1,18.4,55.3,1.179714941,0.041273623,18.566666666666666,normal
2852,2022-10-20 12:49:41.103788,17.4,18.5,12.8,55.3,1.179719792,0.041275087,16.233333333333334,normal
2853,2022-10-20 12:49:43.275248,10.3,8.9,4.7,55.3,1.179720808,0.041275087,7.966666666666668,normal
2854,2022-10-20 12:49:45.465299,16.2,20.6,18.3,55.3,1.179720976,0.041275157,18.366666666666664,normal
2855,2022-10-20 12:49:47.672402,12.6,11.0,11.2,55.3,1.179722384,0.04127868,11.6,normal
2856,2022-10-20 12:49:49.860334,26.6,25.4,23.3,54.8,1.179896168,0.041321441,25.099999999999998,normal
2857,2022-10-20 12:49:52.063788,65.7,70.0,68.7,56.2,1.187151627,0.04138909,68.13333333333333,high
2858,2022-10-20 12:49:54.221786,43.2,50.3,45.7,56.5,1.189539461,0.041579672,46.4,high
2859,2022-10-20 12:49:56.402438,31.1,35.7,31.5,56.6,1.191749088,0.041594184,32.76666666666667,normal
2860,2022-10-20 12:49:58.566922,34.7,34.0,33.3,56.5,1.194343776,0.041615597,34.0,normal
2861,2022-10-20 12:50:01.002462,25.9,25.2,22.3,55.3,1.196700683,0.041775687,24.466666666666665,normal
2862,2022-10-20 12:50:03.161146,19.8,19.0,17.1,55.3,1.196703666,0.041783855,18.633333333333333,normal
2863,2022-10-20 12:50:05.335848,13.9,16.0,13.1,55.4,1.198911736,0.041789536,14.333333333333334,normal
2864,2022-10-20 12:50:07.505624,18.2,18.4,16.3,55.5,1.201119848,0.0417946,17.63333333333333,normal
2865,2022-10-20 12:50:09.697581,15.2,16.9,16.2,55.4,1.203879113,0.041805292,16.099999999999998,normal
2866,2022-10-20 12:50:12.221536,9.5,12.2,8.7,55.5,1.205922201,0.041811217,10.133333333333333,normal
2867,2022-10-20 12:50:14.374973,8.0,8.5,7.1,55.5,1.205923398,0.04181133,7.866666666666667,normal
2868,2022-10-20 12:50:16.666556,9.5,12.2,7.6,55.5,1.208133147,0.041817195,9.766666666666666,normal
2869,2022-10-20 12:50:18.830245,18.3,19.9,16.7,55.5,1.2081336,0.041819701,18.3,normal
2870,2022-10-20 12:50:20.945412,21.3,23.3,20.2,55.4,1.210345686,0.041824786,21.599999999999998,normal
2871,2022-10-20 12:50:23.142477,15.1,20.4,15.6,55.5,1.212945778,0.041833198,17.033333333333335,normal
2872,2022-10-20 12:50:25.308051,14.6,12.6,14.9,55.6,1.212949592,0.041836424,14.033333333333333,normal
2873,2022-10-20 12:50:27.475893,17.3,20.7,13.2,55.3,1.214990237,0.041842494,17.066666666666666,normal
2874,2022-10-20 12:50:29.592726,14.4,16.0,12.2,55.3,1.214992013,0.041847171,14.199999999999998,normal
2875,2022-10-20 12:50:32.239612,20.9,30.1,13.9,55.3,1.215003856,0.04185582,21.633333333333336,normal
2876,2022-10-20 12:50:34.400591,12.7,11.4,10.6,55.4,1.216797528,0.041869106,11.566666666666668,normal
2877,2022-10-20 12:50:36.686230,9.9,12.6,9.5,55.4,1.216797691,0.041869454,10.666666666666666,normal
2878,2022-10-20 12:50:38.894990,10.4,11.4,9.2,55.3,1.218929459,0.041875556,10.333333333333334,normal
2879,2022-10-20 12:50:41.090489,15.5,16.3,14.7,55.3,1.218931376,0.041879427,15.5,normal
2880,2022-10-20 12:50:43.245553,15.4,10.6,12.8,55.2,1.218932762,0.04188214,12.933333333333332,normal
2881,2022-10-20 12:50:45.348678,24.5,28.6,27.7,55.3,1.218932762,0.04188214,26.933333333333334,normal
2882,2022-10-20 12:50:47.784143,29.8,34.4,34.6,55.3,1.218932762,0.04188214,32.93333333333334,normal
2883,2022-10-20 12:50:49.958936,17.7,18.0,17.2,55.3,1.221561008,0.041890519,17.633333333333336,normal
2884,2022-10-20 12:50:52.229408,6.6,13.3,9.7,55.2,1.22156114,0.041890707,9.866666666666665,normal
2885,2022-10-20 12:50:54.315410,13.8,17.6,37.4,55.4,1.221737966,0.042070125,22.933333333333334,normal
2886,2022-10-20 12:50:56.474095,10.2,13.1,11.4,55.4,1.221737966,0.042070125,11.566666666666665,normal
2887,2022-10-20 12:50:58.925654,8.2,13.7,9.7,55.2,1.221737966,0.042070125,10.533333333333333,normal
2888,2022-10-20 12:51:01.090269,7.1,8.0,7.1,55.3,1.221928617,0.042263119,7.3999999999999995,normal
2889,2022-10-20 12:51:03.293238,7.0,7.0,6.6,55.2,1.221929723,0.042263307,6.866666666666667,normal
2890,2022-10-20 12:51:05.456889,11.4,7.1,10.4,55.4,1.223769397,0.042276095,9.633333333333333,normal
2891,2022-10-20 12:51:07.643765,8.9,8.0,7.0,55.4,1.223769397,0.042276095,7.966666666666666,normal
2892,2022-10-20 12:51:09.818727,9.9,8.5,8.0,55.5,1.225526781,0.042281629,8.799999999999999,normal
2893,2022-10-20 12:51:11.968538,7.9,9.3,6.0,55.5,1.225526913,0.042281817,7.733333333333334,normal
2894,2022-10-20 12:51:14.097408,8.4,9.8,8.5,55.4,1.227112479,0.042285959,8.9,normal
2895,2022-10-20 12:51:16.289717,7.0,8.0,5.1,55.3,1.227112479,0.042285959,6.7,normal
2896,2022-10-20 12:51:18.652437,17.5,12.4,6.7,55.5,1.227112807,0.042285959,12.200000000000001,normal
2897,2022-10-20 12:51:20.894458,10.8,8.6,9.5,55.6,1.229167292,0.042292728,9.633333333333333,normal
2898,2022-10-20 12:51:23.060105,8.9,11.8,14.9,55.5,1.229172854,0.042297782,11.866666666666667,normal
2899,2022-10-20 12:51:25.238882,9.8,10.8,24.2,55.6,1.231387601,0.042305075,14.933333333333332,normal
2900,2022-10-20 12:51:27.470181,11.9,9.9,9.5,55.4,1.231397742,0.042308584,10.433333333333334,normal
2901,2022-10-20 12:51:29.685004,11.8,10.0,6.2,55.5,1.231399962,0.042314304,9.333333333333334,normal
2902,2022-10-20 12:51:31.847738,8.0,8.8,8.5,55.6,1.23361073,0.042321868,8.433333333333334,normal
2903,2022-10-20 12:51:34.104269,8.3,6.1,6.5,55.7,1.233610862,0.042322056,6.966666666666666,normal
2904,2022-10-20 12:51:36.281794,9.6,6.6,7.0,55.7,1.233610862,0.042322056,7.733333333333333,normal
2905,2022-10-20 12:51:38.462807,8.3,6.0,7.5,55.6,1.235820441,0.042326311,7.266666666666667,normal
2906,2022-10-20 12:51:40.625686,10.0,8.0,6.6,55.7,1.235820441,0.042326311,8.200000000000001,normal
2907,2022-10-20 12:51:42.746537,11.7,8.0,6.1,55.9,1.238030223,0.042332569,8.6,normal
2908,2022-10-20 12:51:44.916680,6.9,6.5,6.6,55.9,1.238032046,0.042333326,6.666666666666667,normal
2909,2022-10-20 12:51:47.074334,6.5,7.0,5.5,55.9,1.238032352,0.042334008,6.333333333333333,normal
2910,2022-10-20 12:51:49.433125,9.4,11.7,7.5,55.9,1.240241924,0.0423389,9.533333333333333,normal
2911,2022-10-20 12:51:51.607579,10.2,9.9,8.0,56.0,1.240242298,0.042339302,9.366666666666667,normal
2912,2022-10-20 12:51:53.778664,15.5,13.6,30.5,56.0,1.243004929,0.042525713,19.866666666666667,normal
2913,2022-10-20 12:51:56.185537,10.6,13.6,9.2,56.2,1.243005055,0.042525839,11.133333333333333,normal
2914,2022-10-20 12:51:58.277665,9.2,15.0,10.2,56.2,1.245175223,0.042531802,11.466666666666667,normal
2915,2022-10-20 12:52:00.441467,12.0,10.0,10.6,56.1,1.245364408,0.042723313,10.866666666666667,normal
2916,2022-10-20 12:52:02.622136,8.8,8.5,6.6,56.1,1.245364756,0.042726028,7.966666666666666,normal
2917,2022-10-20 12:52:05.030620,8.5,9.9,6.7,56.1,1.247364921,0.042734209,8.366666666666665,normal
2918,2022-10-20 12:52:07.182457,7.9,8.9,4.6,56.1,1.247364921,0.042734209,7.133333333333333,normal
2919,2022-10-20 12:52:09.303432,8.4,8.5,7.6,56.2,1.249071884,0.042739749,8.166666666666666,normal
2920,2022-10-20 12:52:11.473644,6.1,7.9,5.1,56.1,1.249071926,0.042739819,6.366666666666667,normal
2921,2022-10-20 12:52:13.630168,8.5,10.0,4.7,56.2,1.249072469,0.042739913,7.733333333333333,normal
2922,2022-10-20 12:52:15.879225,9.4,10.6,34.0,56.3,1.251293118,0.042750799,18.0,normal
2923,2022-10-20 12:52:18.048843,19.9,16.7,18.5,56.2,1.25129325,0.042750799,18.366666666666664,normal
2924,2022-10-20 12:52:20.356417,14.2,11.8,14.4,56.4,1.253503358,0.042757216,13.466666666666667,normal
2925,2022-10-20 12:52:22.554444,17.3,13.2,13.7,56.1,1.255921549,0.042765581,14.733333333333334,normal
2926,2022-10-20 12:52:24.680873,9.9,10.4,8.6,56.1,1.255922523,0.042765581,9.633333333333333,normal
2927,2022-10-20 12:52:26.849273,17.2,14.2,10.6,55.9,1.255922739,0.042765699,14.0,normal
2928,2022-10-20 12:52:29.046316,14.4,15.0,13.6,56.0,1.258132514,0.042772972,14.333333333333334,normal
2929,2022-10-20 12:52:31.222118,11.2,12.2,10.4,56.0,1.2581342,0.042776832,11.266666666666666,normal
2930,2022-10-20 12:52:33.369041,11.9,14.2,12.3,56.0,1.2581342,0.042776832,12.800000000000002,normal
2931,2022-10-20 12:52:35.716992,18.3,19.1,16.1,56.0,1.258231584,0.042778904,17.833333333333336,normal
2932,2022-10-20 12:52:37.891166,10.5,10.8,9.0,56.1,1.258231584,0.042778904,10.1,normal
2933,2022-10-20 12:52:40.304396,8.4,8.0,5.1,56.1,1.258231584,0.042778904,7.166666666666667,normal
2934,2022-10-20 12:52:42.452131,8.5,9.5,8.0,56.1,1.258231932,0.042781619,8.666666666666666,normal
2935,2022-10-20 12:52:44.544264,9.9,10.4,10.2,56.0,1.258232906,0.042781619,10.166666666666666,normal
2936,2022-10-20 12:52:46.658543,10.3,9.5,11.4,56.0,1.258232906,0.042781619,10.4,normal
2937,2022-10-20 12:52:48.817580,10.3,10.3,7.6,56.0,1.258232906,0.042781619,9.4,normal
2938,2022-10-20 12:52:51.059471,10.3,8.5,7.5,56.0,1.25823425,0.042785742,8.766666666666667,normal
2939,2022-10-20 12:52:53.196956,7.5,10.0,9.4,56.0,1.25823425,0.042785742,8.966666666666667,normal
2940,2022-10-20 12:52:55.398816,17.2,11.3,34.5,56.1,1.258411471,0.042965415,21.0,normal
2941,2022-10-20 12:52:57.562578,13.7,16.0,14.8,56.2,1.258411471,0.042965415,14.833333333333334,normal
2942,2022-10-20 12:52:59.738145,12.1,15.5,11.7,56.1,1.258411579,0.042965579,13.1,normal
2943,2022-10-20 12:53:01.902214,15.9,16.3,13.9,56.1,1.258601657,0.043158207,15.366666666666667,normal
